iter,t_ns,dt_ns,jitter_ns,miss,workload_ratio,cpu_load,mode
899,5131699326960,20020603,20603,0,0.7,9.7,NORMAL
900,5131719337915,20010955,10955,0,0.7,15.6,NORMAL
901,5131739387462,20049547,49547,0,0.7,15.6,NORMAL
902,5131759263202,19875740,124260,0,0.7,9.4,NORMAL
903,5131779278595,20015393,15393,0,0.7,9.4,NORMAL
904,5131799285533,20006938,6938,0,0.7,9.7,NORMAL
905,5131819262654,19977121,22879,0,0.7,15.6,NORMAL
906,5131839455180,20192526,192526,0,0.7,12.1,NORMAL
907,5131859279824,19824644,175356,0,0.7,9.7,NORMAL
908,5131879318160,20038336,38336,0,0.7,9.4,NORMAL
909,5131899306903,19988743,11257,0,0.7,9.4,NORMAL
910,5131919223611,19916708,83292,0,0.7,9.7,NORMAL
911,5131939303475,20079864,79864,0,0.7,12.1,NORMAL
912,5131959254467,19950992,49008,0,0.7,6.5,NORMAL
913,5131979247488,19993021,6979,0,0.7,18.2,NORMAL
914,5131999273541,20026053,26053,0,0.7,6.5,NORMAL
915,5132019335902,20062361,62361,0,0.7,9.4,NORMAL
916,5132039277036,19941134,58866,0,0.7,9.7,NORMAL
917,5132059311906,20034870,34870,0,0.7,6.2,NORMAL
918,5132079285871,19973965,26035,0,0.7,12.1,NORMAL
919,5132099312465,20026594,26594,0,0.7,6.5,NORMAL
920,5132119228842,19916377,83623,0,0.7,12.5,NORMAL
921,5132139226261,19997419,2581,0,0.7,12.1,NORMAL
922,5132159269296,20043035,43035,0,0.7,12.1,NORMAL
923,5132179245746,19976450,23550,0,0.7,6.5,NORMAL
924,5132199253244,20007498,7498,0,0.7,9.1,NORMAL
925,5132219272524,20019280,19280,0,0.7,12.5,NORMAL
926,5132239241480,19968956,31044,0,0.7,6.5,NORMAL
927,5132259266401,20024921,24921,0,0.7,9.1,NORMAL
928,5132279308614,20042213,42213,0,0.7,9.4,NORMAL
929,5132299333596,20024982,24982,0,0.7,6.5,NORMAL
930,5132319219806,19886210,113790,0,0.7,12.1,NORMAL
931,5132339269904,20050098,50098,0,0.7,9.4,NORMAL
932,5132359255391,19985487,14513,0,0.7,9.4,NORMAL
933,5132379255415,20000024,24,0,0.7,9.1,NORMAL
934,5132399230663,19975248,24752,0,0.7,6.5,NORMAL
935,5132419262517,20031854,31854,0,0.7,12.1,NORMAL
936,5132439226333,19963816,36184,0,0.7,9.4,NORMAL
937,5132459264148,20037815,37815,0,0.7,6.3,NORMAL
938,5132479302634,20038486,38486,0,0.7,6.5,NORMAL
939,5132499303240,20000606,606,0,0.7,11.8,NORMAL
940,5132519261315,19958075,41925,0,0.7,9.7,NORMAL
941,5132539404618,20143303,143303,0,0.7,12.1,NORMAL
942,5132559259500,19854882,145118,0,0.7,6.5,NORMAL
943,5132579228806,19969306,30694,0,0.7,6.3,NORMAL
944,5132599415672,20186866,186866,0,0.7,6.2,NORMAL
945,5132619214237,19798565,201435,0,0.7,6.5,NORMAL
946,5132639248916,20034679,34679,0,0.7,9.1,NORMAL
947,5132659243871,19994955,5045,0,0.7,6.5,NORMAL
948,5132679470872,20227001,227001,0,0.7,6.2,NORMAL
949,5132699363915,19893043,106957,0,0.7,9.4,NORMAL
950,5132719243963,19880048,119952,0,0.7,12.1,NORMAL
951,5132739231805,19987842,12158,0,0.7,6.5,NORMAL
952,5132759312440,20080635,80635,0,0.7,6.2,NORMAL
953,5132779234738,19922298,77702,0,0.7,6.5,NORMAL
954,5132799223792,19989054,10946,0,0.7,6.2,NORMAL
955,5132819203317,19979525,20475,0,0.7,12.1,NORMAL
956,5132839249508,20046191,46191,0,0.7,9.4,NORMAL
957,5132859248000,19998492,1508,0,0.7,6.5,NORMAL
958,5132879243135,19995135,4865,0,0.7,9.1,NORMAL
959,5132899332467,20089332,89332,0,0.7,6.5,NORMAL
960,5132919275584,19943117,56883,0,0.7,21.9,NORMAL
961,5132939309502,20033918,33918,0,0.7,18.2,NORMAL
962,5132959301170,19991668,8332,0,0.7,19.4,NORMAL
963,5132979267381,19966211,33789,0,0.7,21.9,NORMAL
964,5132999263868,19996487,3513,0,0.7,18.2,NORMAL
965,5133019281816,20017948,17948,0,0.7,9.7,NORMAL
966,5133039267694,19985878,14122,0,0.7,9.4,NORMAL
967,5133059261516,19993822,6178,0,0.7,6.2,NORMAL
968,5133079261891,20000375,375,0,0.7,9.4,NORMAL
969,5133099306970,20045079,45079,0,0.7,9.1,NORMAL
970,5133119239858,19932888,67112,0,0.7,9.7,NORMAL
971,5133139323319,20083461,83461,0,0.7,9.4,NORMAL
972,5133159240788,19917469,82531,0,0.7,9.4,NORMAL
973,5133179315552,20074764,74764,0,0.7,6.5,NORMAL
974,5133199358377,20042825,42825,0,0.7,6.5,NORMAL
975,5133219256519,19898142,101858,0,0.7,12.1,NORMAL
976,5133239235875,19979356,20644,0,0.7,14.7,NORMAL
977,5133259263741,20027866,27866,0,0.7,6.5,NORMAL
978,5133279311225,20047484,47484,0,0.7,9.1,NORMAL
979,5133299310718,19999493,507,0,0.7,6.5,NORMAL
980,5133319250829,19940111,59889,0,0.7,9.4,NORMAL
981,5133339338558,20087729,87729,0,0.7,14.7,NORMAL
982,5133359260335,19921777,78223,0,0.7,6.5,NORMAL
983,5133379234491,19974156,25844,0,0.7,6.5,NORMAL
984,5133399303334,20068843,68843,0,0.7,9.4,NORMAL
985,5133419233257,19929923,70077,0,0.7,12.1,NORMAL
986,5133439299435,20066178,66178,0,0.7,9.4,NORMAL
987,5133459252541,19953106,46894,0,0.7,9.4,NORMAL
988,5133479310895,20058354,58354,0,0.7,6.5,NORMAL
989,5133499328452,20017557,17557,0,0.7,11.8,NORMAL
990,5133519229170,19900718,99282,0,0.7,9.4,NORMAL
991,5133539244813,20015643,15643,0,0.7,6.5,NORMAL
992,5133559254045,20009232,9232,0,0.7,12.1,NORMAL
993,5133579307499,20053454,53454,0,0.7,6.5,NORMAL
994,5133599208728,19901229,98771,0,0.7,6.2,NORMAL
995,5133619325291,20116563,116563,0,0.7,9.1,NORMAL
996,5133639304967,19979676,20324,0,0.7,12.1,NORMAL
997,5133659238155,19933188,66812,0,0.7,6.5,NORMAL
998,5133679229273,19991118,8882,0,0.7,6.2,NORMAL
999,5133699226612,19997339,2661,0,0.7,9.1,NORMAL
1000,5133719222668,19996056,3944,0,0.7,9.4,NORMAL
1001,5133739293315,20070647,70647,0,0.7,6.5,NORMAL
1002,5133759281928,19988613,11387,0,0.7,9.4,NORMAL
1003,5133779233461,19951533,48467,0,0.7,9.1,NORMAL
1004,5133799266858,20033397,33397,0,0.7,9.1,NORMAL
1005,5133819386216,20119358,119358,0,0.7,9.4,NORMAL
1006,5133839275793,19889577,110423,0,0.7,12.1,NORMAL
1007,5133859217087,19941294,58706,0,0.7,6.5,NORMAL
1008,5133879270962,20053875,53875,0,0.7,9.4,NORMAL
1009,5133899297015,20026053,26053,0,0.7,9.4,NORMAL
1010,5133919275739,19978724,21276,0,0.7,6.7,NORMAL
1011,5133939298817,20023078,23078,0,0.7,9.4,NORMAL
1012,5133959283081,19984264,15736,0,0.7,6.5,NORMAL
1013,5133979286913,20003832,3832,0,0.7,14.7,NORMAL
1014,5133999266538,19979625,20375,0,0.7,15.6,NORMAL
1015,5134019316296,20049758,49758,0,0.7,9.7,NORMAL
1016,5134039270674,19954378,45622,0,0.7,6.2,NORMAL
1017,5134059275628,20004954,4954,0,0.7,12.5,NORMAL
1018,5134079251987,19976359,23641,0,0.7,9.4,NORMAL
1019,5134099271198,20019211,19211,0,0.7,12.1,NORMAL
1020,5134119263898,19992700,7300,0,0.7,6.5,NORMAL
1021,5134139227223,19963325,36675,0,0.7,9.7,NORMAL
1022,5134159263135,20035912,35912,0,0.7,9.4,NORMAL
1023,5134179248050,19984915,15085,0,0.7,9.1,NORMAL
1024,5134199264395,20016345,16345,0,0.7,6.5,NORMAL
1025,5134219243741,19979346,20654,0,0.7,6.5,NORMAL
1026,5134239255356,20011615,11615,0,0.7,12.1,NORMAL
1027,5134259255230,19999874,126,0,0.7,6.3,NORMAL
1028,5134279255104,19999874,126,0,0.7,6.5,NORMAL
1029,5134299241503,19986399,13601,0,0.7,12.1,NORMAL
1030,5134319207653,19966150,33850,0,0.7,6.5,NORMAL
1031,5134339260477,20052824,52824,0,0.7,12.1,NORMAL
1032,5134359261803,20001326,1326,0,0.7,6.3,NORMAL
1033,5134379256648,19994845,5155,0,0.7,9.4,NORMAL
1034,5134399282240,20025592,25592,0,0.7,6.5,NORMAL
1035,5134419263769,19981529,18471,0,0.7,12.1,NORMAL
1036,5134439275035,20011266,11266,0,0.7,6.5,NORMAL
1037,5134459269198,19994163,5837,0,0.7,9.1,NORMAL
1038,5134479251368,19982170,17830,0,0.7,9.4,NORMAL
1039,5134499255510,20004142,4142,0,0.7,6.2,NORMAL
1040,5134519237581,19982071,17929,0,0.7,12.5,NORMAL
1041,5134539244137,20006556,6556,0,0.7,14.3,NORMAL
1042,5134559561007,20316870,316870,0,0.7,6.5,NORMAL
1043,5134579229307,19668300,331700,0,0.7,9.4,NORMAL
1044,5134599336303,20106996,106996,0,0.7,6.3,NORMAL
1045,5134619229636,19893333,106667,0,0.7,12.1,NORMAL
1046,5134639335920,20106284,106284,0,0.7,9.1,NORMAL
1047,5134659228272,19892352,107648,0,0.7,6.5,NORMAL
1048,5134679299129,20070857,70857,0,0.7,9.1,NORMAL
1049,5134699307178,20008049,8049,0,0.7,9.7,NORMAL
1050,5134719216412,19909234,90766,0,0.7,11.8,NORMAL
1051,5134739236163,20019751,19751,0,0.7,6.5,NORMAL
1052,5134759227711,19991548,8452,0,0.7,11.8,NORMAL
1053,5134779220211,19992500,7500,0,0.7,3.3,NORMAL
1054,5134799315605,20095394,95394,0,0.7,6.3,NORMAL
1055,5134819262459,19946854,53146,0,0.7,12.1,NORMAL
1056,5134839221947,19959488,40512,0,0.7,9.4,NORMAL
1057,5134859220759,19998812,1188,0,0.7,9.4,NORMAL
1058,5134879252032,20031273,31273,0,0.7,6.5,NORMAL
1059,5134899308512,20056480,56480,0,0.7,9.1,NORMAL
1060,5134919205973,19897461,102539,0,0.7,9.7,NORMAL
1061,5134939276089,20070116,70116,0,0.7,9.1,NORMAL
1062,5134959428169,20152080,152080,0,0.7,12.1,NORMAL
1063,5134979324609,19896440,103560,0,0.7,12.9,NORMAL
1064,5134999328170,20003561,3561,0,0.7,9.4,NORMAL
1065,5135019226753,19898583,101417,0,0.7,12.1,NORMAL
1066,5135039273124,20046371,46371,0,0.7,9.4,NORMAL
1067,5135059352287,20079163,79163,0,0.7,6.5,NORMAL
1068,5135079261040,19908753,91247,0,0.7,11.8,NORMAL
1069,5135099320906,20059866,59866,0,0.7,9.4,NORMAL
1070,5135119213869,19892963,107037,0,0.7,12.5,NORMAL
1071,5135139284546,20070677,70677,0,0.7,9.4,NORMAL
1072,5135159274181,19989635,10365,0,0.7,9.4,NORMAL
1073,5135179260329,19986148,13852,0,0.7,6.5,NORMAL
1074,5135199302322,20041993,41993,0,0.7,9.4,NORMAL
1075,5135219262181,19959859,40141,0,0.7,9.4,NORMAL
1076,5135239271973,20009792,9792,0,0.7,12.1,NORMAL
1077,5135259240829,19968856,31144,0,0.7,9.4,NORMAL
1078,5135279259899,20019070,19070,0,0.7,6.2,NORMAL
1079,5135299266615,20006716,6716,0,0.7,9.4,NORMAL
1080,5135319206677,19940062,59938,0,0.7,9.4,NORMAL
1081,5135339247608,20040931,40931,0,0.7,9.4,NORMAL
1082,5135359283018,20035410,35410,0,0.7,6.5,NORMAL
1083,5135379254188,19971170,28830,0,0.7,9.1,NORMAL
1084,5135399280602,20026414,26414,0,0.7,18.2,NORMAL
1085,5135419280165,19999563,437,0,0.7,22.6,NORMAL
1086,5135439289166,20009001,9001,0,0.7,15.6,NORMAL
1087,5135459289982,20000816,816,0,0.7,12.1,NORMAL
1088,5135479269418,19979436,20564,0,0.7,9.4,NORMAL
1089,5135499263591,19994173,5827,0,0.7,6.5,NORMAL
1090,5135519279735,20016144,16144,0,0.7,15.2,NORMAL
1091,5135539250805,19971070,28930,0,0.7,6.5,NORMAL
1092,5135559363952,20113147,113147,0,0.7,9.4,NORMAL
1093,5135579233260,19869308,130692,0,0.7,6.2,NORMAL
1094,5135599302815,20069555,69555,0,0.7,6.3,NORMAL
1095,5135619232447,19929632,70368,0,0.7,6.5,NORMAL
1096,5135639268068,20035621,35621,0,0.7,12.1,NORMAL
1097,5135659332383,20064315,64315,0,0.7,9.4,NORMAL
1098,5135679221128,19888745,111255,0,0.7,6.3,NORMAL
1099,5135699325829,20104701,104701,0,0.7,6.2,NORMAL
1100,5135719244710,19918881,81119,0,0.7,6.5,NORMAL
1101,5135739284119,20039409,39409,0,0.7,9.4,NORMAL
1102,5135759338054,20053935,53935,0,0.7,9.1,NORMAL
1103,5135779216580,19878526,121474,0,0.7,6.5,NORMAL
1104,5135799312053,20095473,95473,0,0.7,9.1,NORMAL
1105,5135819247145,19935092,64908,0,0.7,6.5,NORMAL
1106,5135839320207,20073062,73062,0,0.7,6.3,NORMAL
1107,5135859304532,19984325,15675,0,0.7,12.1,NORMAL
1108,5135879232270,19927738,72262,0,0.7,6.2,NORMAL
1109,5135899221253,19988983,11017,0,0.7,6.5,NORMAL
1110,5135919228020,20006767,6767,0,0.7,9.1,NORMAL
1111,5135939346156,20118136,118136,0,0.7,6.5,NORMAL
1112,5135959233308,19887152,112848,0,0.7,9.4,NORMAL
1113,5135979281913,20048605,48605,0,0.7,15.2,NORMAL
1114,5135999272049,19990136,9864,0,0.7,15.6,NORMAL
1115,5136019277313,20005264,5264,0,0.7,18.8,NORMAL
1116,5136039396702,20119389,119389,0,0.7,6.5,NORMAL
1117,5136059237987,19841285,158715,0,0.7,12.1,NORMAL
1118,5136079251327,20013340,13340,0,0.7,6.5,NORMAL
1119,5136099241672,19990345,9655,0,0.7,12.1,NORMAL
1120,5136119265461,20023789,23789,0,0.7,12.5,NORMAL
1121,5136139287537,20022076,22076,0,0.7,6.5,NORMAL
1122,5136159241234,19953697,46303,0,0.7,9.4,NORMAL
1123,5136179228304,19987070,12930,0,0.7,6.3,NORMAL
1124,5136199232195,20003891,3891,0,0.7,9.1,NORMAL
1125,5136219182175,19949980,50020,0,0.7,9.4,NORMAL
1126,5136239227224,20045049,45049,0,0.7,6.5,NORMAL
1127,5136259234682,20007458,7458,0,0.7,9.4,NORMAL
1128,5136279260755,20026073,26073,0,0.7,29.4,NORMAL
1129,5136299324018,20063263,63263,0,0.7,22.6,NORMAL
1130,5136319238201,19914183,85817,0,0.7,21.2,NORMAL
1131,5136339306113,20067912,67912,0,0.7,12.5,NORMAL
1132,5136359294024,19987911,12089,0,0.7,9.4,NORMAL
1133,5136379343031,20049007,49007,0,0.7,9.4,NORMAL
1134,5136399269156,19926125,73875,0,0.7,9.4,NORMAL
1135,5136419238763,19969607,30393,0,0.7,9.4,NORMAL
1136,5136439278361,20039598,39598,0,0.7,6.3,NORMAL
1137,5136459248710,19970349,29651,0,0.7,17.6,NORMAL
1138,5136479279512,20030802,30802,0,0.7,9.4,NORMAL
1139,5136499294684,20015172,15172,0,0.7,10.0,NORMAL
1140,5136519276975,19982291,17709,0,0.7,12.1,NORMAL
1141,5136539274855,19997880,2120,0,0.7,9.4,NORMAL
1142,5136559244693,19969838,30162,0,0.7,9.4,NORMAL
1143,5136579226442,19981749,18251,0,0.7,9.4,NORMAL
1144,5136599250542,20024100,24100,0,0.7,6.5,NORMAL
1145,5136619262378,20011836,11836,0,0.7,9.1,NORMAL
1146,5136639296436,20034058,34058,0,0.7,9.4,NORMAL
1147,5136659261765,19965329,34671,0,0.7,9.4,NORMAL
1148,5136679270466,20008701,8701,0,0.7,12.5,NORMAL
1149,5136699291569,20021103,21103,0,0.7,25.0,NORMAL
1150,5136719292605,20001036,1036,0,0.7,12.9,NORMAL
1151,5136739240582,19947977,52023,0,0.7,9.4,NORMAL
1152,5136759289438,20048856,48856,0,0.7,9.4,NORMAL
1153,5136779498485,20209047,209047,0,0.7,12.1,NORMAL
1154,5136799242037,19743552,256448,0,0.7,6.5,NORMAL
1155,5136819238845,19996808,3192,0,0.7,9.4,NORMAL
1156,5136839274807,20035962,35962,0,0.7,9.4,NORMAL
1157,5136859243883,19969076,30924,0,0.7,9.7,NORMAL
1158,5136879431530,20187647,187647,0,0.7,6.2,NORMAL
1159,5136899331856,19900326,99674,0,0.7,14.7,NORMAL
1160,5136919200794,19868938,131062,0,0.7,6.5,NORMAL
1161,5136939238880,20038086,38086,0,0.7,6.5,NORMAL
1162,5136959258120,20019240,19240,0,0.7,9.4,NORMAL
1163,5136979570181,20312061,312061,0,0.7,18.2,NORMAL
1164,5136999266624,19696443,303557,0,0.7,12.5,NORMAL
1165,5137019225842,19959218,40782,0,0.7,6.7,NORMAL
1166,5137039281671,20055829,55829,0,0.7,6.2,NORMAL
1167,5137059242842,19961171,38829,0,0.7,12.1,NORMAL
1168,5137079281589,20038747,38747,0,0.7,9.7,NORMAL
1169,5137099254943,19973354,26646,0,0.7,9.4,NORMAL
1170,5137119239908,19984965,15035,0,0.7,9.4,NORMAL
1171,5137139236015,19996107,3893,0,0.7,9.4,NORMAL
1172,5137159227143,19991128,8872,0,0.7,12.1,NORMAL
1173,5137179255530,20028387,28387,0,0.7,6.5,NORMAL
1174,5137199253080,19997550,2450,0,0.7,9.4,NORMAL
1175,5137219228307,19975227,24773,0,0.7,6.5,NORMAL
1176,5137239235835,20007528,7528,0,0.7,9.1,NORMAL
1177,5137259232243,19996408,3592,0,0.7,6.5,NORMAL
1178,5137279245532,20013289,13289,0,0.7,12.1,NORMAL
1179,5137299242981,19997449,2551,0,0.7,9.4,NORMAL
1180,5137319235050,19992069,7931,0,0.7,6.5,NORMAL
1181,5137339232399,19997349,2651,0,0.7,6.2,NORMAL
1182,5137359234508,20002109,2109,0,0.7,9.4,NORMAL
1183,5137379328999,20094491,94491,0,0.7,9.4,NORMAL
1184,5137399274882,19945883,54117,0,0.7,9.4,NORMAL
1185,5137419232236,19957354,42646,0,0.7,9.7,NORMAL
1186,5137439235366,20003130,3130,0,0.7,6.2,NORMAL
1187,5137459258884,20023518,23518,0,0.7,6.5,NORMAL
1188,5137479224293,19965409,34591,0,0.7,12.1,NORMAL
1189,5137499288388,20064095,64095,0,0.7,6.5,NORMAL
1190,5137519258325,19969937,30063,0,0.7,69.7,NORMAL
1191,5137539299246,20040921,40921,0,0.7,64.5,NORMAL
1192,5137559354404,20055158,55158,0,0.7,34.4,NORMAL
1193,5137579297962,19943558,56442,0,0.7,22.6,NORMAL
1194,5137599287176,19989214,10786,0,0.7,9.4,NORMAL
1195,5137619236505,19949329,50671,0,0.7,9.4,NORMAL
1196,5137639264682,20028177,28177,0,0.7,25.8,NORMAL
1197,5137659423124,20158442,158442,0,0.7,31.2,NORMAL
1198,5137679297442,19874318,125682,0,0.7,24.2,NORMAL
1199,5137699279542,19982100,17900,0,0.7,16.7,NORMAL
1200,5137719226877,19947335,52665,0,0.7,12.9,NORMAL
1201,5137739286904,20060027,60027,0,0.7,12.5,NORMAL
1202,5137759388619,20101715,101715,0,0.7,12.1,NORMAL
1203,5137779628134,20239515,239515,0,0.7,12.5,NORMAL
1204,5137799303738,19675604,324396,0,0.7,12.9,NORMAL
1205,5137819249059,19945321,54679,0,0.7,12.5,NORMAL
1206,5137839272006,20022947,22947,0,0.7,12.1,NORMAL
1207,5137859415190,20143184,143184,0,0.7,12.1,NORMAL
1208,5137879353538,19938348,61652,0,0.7,12.5,NORMAL
1209,5137899294060,19940522,59478,0,0.7,9.4,NORMAL
1210,5137919268286,19974226,25774,0,0.7,9.7,NORMAL
1211,5137939278269,20009983,9983,0,0.7,9.1,NORMAL
1212,5137959466286,20188017,188017,0,0.7,9.7,NORMAL
1213,5137979280050,19813764,186236,0,0.7,16.1,NORMAL
1214,5137999286286,20006236,6236,0,0.7,18.7,NORMAL
1215,5138019294556,20008270,8270,0,0.7,56.3,NORMAL
1216,5138039291574,19997018,2982,0,0.7,54.8,NORMAL
1217,5138059433876,20142302,142302,0,0.7,25.8,NORMAL
1218,5138079245085,19811209,188791,0,0.7,12.5,NORMAL
1219,5138099285976,20040891,40891,0,0.7,9.4,NORMAL
1220,5138119231237,19945261,54739,0,0.7,12.5,NORMAL
1221,5138139285323,20054086,54086,0,0.7,13.3,NORMAL
1222,5138159543452,20258129,258129,0,0.7,9.4,NORMAL
1223,5138179263961,19720509,279491,0,0.7,15.2,NORMAL
1224,5138199305062,20041101,41101,0,0.7,9.4,NORMAL
1225,5138219230246,19925184,74816,0,0.7,6.5,NORMAL
1226,5138239293849,20063603,63603,0,0.7,9.7,NORMAL
1227,5138259429368,20135519,135519,0,0.7,14.7,NORMAL
1228,5138279287987,19858619,141381,0,0.7,9.7,NORMAL
1229,5138299246292,19958305,41695,0,0.7,12.5,NORMAL
1230,5138319225587,19979295,20705,0,0.7,12.5,NORMAL
1231,5138339269244,20043657,43657,0,0.7,6.5,NORMAL
1232,5138359338067,20068823,68823,0,0.7,6.5,NORMAL
1233,5138379296513,19958446,41554,0,0.7,15.2,NORMAL
1234,5138399289013,19992500,7500,0,0.7,9.4,NORMAL
1235,5138419228293,19939280,60720,0,0.7,12.5,NORMAL
1236,5138439262592,20034299,34299,0,0.7,9.4,NORMAL
1237,5138459327658,20065066,65066,0,0.7,9.4,NORMAL
1238,5138479292196,19964538,35462,0,0.7,15.2,NORMAL
1239,5138499299584,20007388,7388,0,0.7,29.0,NORMAL
1240,5138519368117,20068533,68533,0,0.7,19.4,NORMAL
1241,5138539282610,19914493,85507,0,0.7,12.5,NORMAL
1242,5138559294096,20011486,11486,0,0.7,12.5,NORMAL
1243,5138579248995,19954899,45101,0,0.7,15.2,NORMAL
1244,5138599297901,20048906,48906,0,0.7,12.5,NORMAL
1245,5138619234596,19936695,63305,0,0.7,9.7,NORMAL
1246,5138639292289,20057693,57693,0,0.7,12.5,NORMAL
1247,5138659282594,19990305,9695,0,0.7,9.4,NORMAL
1248,5138679259876,19977282,22718,0,0.7,15.2,NORMAL
1249,5138699227940,19968064,31936,0,0.7,9.7,NORMAL
1250,5138719286354,20058414,58414,0,0.7,12.5,NORMAL
1251,5138739235833,19949479,50521,0,0.7,12.5,NORMAL
1252,5138759273859,20038026,38026,0,0.7,9.7,NORMAL
1253,5138779356748,20082889,82889,0,0.7,15.2,NORMAL
1254,5138799298663,19941915,58085,0,0.7,12.5,NORMAL
1255,5138819260275,19961612,38388,0,0.7,12.9,NORMAL
1256,5138839237467,19977192,22808,0,0.7,12.5,NORMAL
1257,5138859272116,20034649,34649,0,0.7,12.5,NORMAL
1258,5138879353813,20081697,81697,0,0.7,12.1,NORMAL
1259,5138899282834,19929021,70979,0,0.7,15.6,NORMAL
1260,5138919291645,20008811,8811,0,0.7,9.7,NORMAL
1261,5138939282081,19990436,9564,0,0.7,15.2,NORMAL
1262,5138959280943,19998862,1138,0,0.7,12.9,NORMAL
1263,5138979283081,20002138,2138,0,0.7,18.8,NORMAL
1264,5138999471790,20188709,188709,0,0.7,15.2,NORMAL
1265,5139019296544,19824754,175246,0,0.7,12.9,NORMAL
1266,5139039278795,19982251,17749,0,0.7,9.7,NORMAL
1267,5139059272768,19993973,6027,0,0.7,12.5,NORMAL
1268,5139079275477,20002709,2709,0,0.7,9.4,NORMAL
1269,5139099516755,20241278,241278,0,0.7,12.9,NORMAL
1270,5139119237273,19720518,279482,0,0.7,17.6,NORMAL
1271,5139139276872,20039599,39599,0,0.7,12.9,NORMAL
1272,5139159281485,20004613,4613,0,0.7,12.1,NORMAL
1273,5139179241484,19959999,40001,0,0.7,9.7,NORMAL
1274,5139199286402,20044918,44918,0,0.7,9.7,NORMAL
1275,5139219271198,19984796,15204,0,0.7,9.4,NORMAL
1276,5139239271062,19999864,136,0,0.7,14.7,NORMAL
1277,5139259261598,19990536,9464,0,0.7,6.5,NORMAL
1278,5139279285878,20024280,24280,0,0.7,6.5,NORMAL
1279,5139299273288,19987410,12590,0,0.7,15.2,NORMAL
1280,5139319270257,19996969,3031,0,0.7,9.4,NORMAL
1281,5139339235405,19965148,34852,0,0.7,6.5,NORMAL
1282,5139359243264,20007859,7859,0,0.7,11.8,NORMAL
1283,5139379285057,20041793,41793,0,0.7,9.7,NORMAL
1284,5139399239124,19954067,45933,0,0.7,12.1,NORMAL
1285,5139419281839,20042715,42715,0,0.7,12.5,NORMAL
1286,5139439264170,19982331,17669,0,0.7,6.5,NORMAL
1287,5139459253935,19989765,10235,0,0.7,9.1,NORMAL
1288,5139479282082,20028147,28147,0,0.7,9.4,NORMAL
1289,5139499267138,19985056,14944,0,0.7,12.5,NORMAL
1290,5139519278102,20010964,10964,0,0.7,9.7,NORMAL
1291,5139539266915,19988813,11187,0,0.7,14.7,NORMAL
1292,5139559278080,20011165,11165,0,0.7,9.7,NORMAL
1293,5139579301719,20023639,23639,0,0.7,12.5,NORMAL
1294,5139599406400,20104681,104681,0,0.7,9.7,NORMAL
1295,5139619426582,20020182,20182,0,0.7,12.5,NORMAL
1296,5139639237611,19811029,188971,0,0.7,12.9,NORMAL
1297,5139659269835,20032224,32224,0,0.7,12.1,NORMAL
1298,5139679279708,20009873,9873,0,0.7,12.9,NORMAL
1299,5139699326170,20046462,46462,0,0.7,12.5,NORMAL
1300,5139719279997,19953827,46173,0,0.7,15.6,NORMAL
1301,5139739231981,19951984,48016,0,0.7,12.5,NORMAL
1302,5139759253044,20021063,21063,0,0.7,9.7,NORMAL
1303,5139779291100,20038056,38056,0,0.7,12.1,NORMAL
1304,5139799332512,20041412,41412,0,0.7,12.5,NORMAL
1305,5139819311366,19978854,21146,0,0.7,12.5,NORMAL
1306,5139839282185,19970819,29181,0,0.7,9.7,NORMAL
1307,5139859274575,19992390,7610,0,0.7,9.7,NORMAL
1308,5139879314755,20040180,40180,0,0.7,14.7,NORMAL
1309,5139899282188,19967433,32567,0,0.7,16.1,NORMAL
1310,5139919372351,20090163,90163,0,0.7,12.9,NORMAL
1311,5139939272648,19900297,99703,0,0.7,12.1,NORMAL
1312,5139959240892,19968244,31756,0,0.7,12.5,NORMAL
1313,5139979279379,20038487,38487,0,0.7,9.7,NORMAL
1314,5139999330970,20051591,51591,0,0.7,12.5,NORMAL
1315,5140019355961,20024991,24991,0,0.7,12.9,NORMAL
1316,5140039276676,19920715,79285,0,0.7,9.4,NORMAL
1317,5140059230784,19954108,45892,0,0.7,15.6,NORMAL
1318,5140079327380,20096596,96596,0,0.7,12.9,NORMAL
1319,5140099288050,19960670,39330,0,0.7,9.4,NORMAL
1320,5140119282904,19994854,5146,0,0.7,12.1,NORMAL
1321,5140139274062,19991158,8842,0,0.7,9.7,NORMAL
1322,5140159253006,19978944,21056,0,0.7,14.7,NORMAL
1323,5140179279610,20026604,26604,0,0.7,9.7,NORMAL
1324,5140199260499,19980889,19111,0,0.7,15.2,NORMAL
1325,5140219316728,20056229,56229,0,0.7,6.7,NORMAL
1326,5140239276847,19960119,39881,0,0.7,9.4,NORMAL
1327,5140259257014,19980167,19833,0,0.7,9.4,NORMAL
1328,5140279423802,20166788,166788,0,0.7,9.4,NORMAL
1329,5140299234680,19810878,189122,0,0.7,9.4,NORMAL
1330,5140319272476,20037796,37796,0,0.7,15.2,NORMAL
1331,5140339253684,19981208,18792,0,0.7,6.2,NORMAL
1332,5140359297591,20043907,43907,0,0.7,6.5,NORMAL
1333,5140379493604,20196013,196013,0,0.7,6.2,NORMAL
1334,5140399220795,19727191,272809,0,0.7,9.7,NORMAL
1335,5140419288737,20067942,67942,0,0.7,14.7,NORMAL
1336,5140439262622,19973885,26115,0,0.7,6.5,NORMAL
1337,5140459297942,20035320,35320,0,0.7,6.5,NORMAL
